age,weight,height,gender,activity_level,goal,target_calories,protein_ratio,carb_ratio,fat_ratio,exercise_intensity
48,104.25727082748011,215.88329310332875,male,sedentary,loss,1968.3507772916312,0.32224890079655655,0.4911174655951298,0.1866336336083137,1.0
28,123.91398017514324,180.02665423758305,male,sedentary,loss,1979.4029034431055,0.40302689384255164,0.35137118372744003,0.2456019224300083,2.1909123118635216
62,103.92282359461271,188.10971908888453,female,moderate,gain,3481.6479762341633,0.26674705216049327,0.459666649946594,0.2735862978929127,3.36460901248291
24,110.25985936768909,187.863567603619,female,moderate,gain,3219.183576521949,0.27837819795425683,0.4739955399919664,0.24762626205377675,2.780589470590623
62,134.12151542917155,188.961859028426,male,light,gain,3969.7004239880525,0.2951738093842585,0.4285621666825993,0.2762640239331422,1.8138664939596183
19,121.49430348292879,204.24829787171475,female,sedentary,loss,2611.6517899189894,0.3521858449794084,0.5115041111016325,0.1363100439189591,1.5793932161751694
23,97.31758616252412,194.3773017401477,male,light,gain,3333.33084644291,0.3095970425740581,0.39128379430723825,0.29911916311870357,2.536765807645659
58,121.12053726363881,181.68594069004888,male,extra,gain,4020.3382629563134,0.2998545194256671,0.46671613501837295,0.23342934555595998,4.242397317620403
49,133.58609811447948,191.09035657621953,male,light,gain,2884.7474194018046,0.2941523500532726,0.47602402373155905,0.22982362621516836,2.0698925015025904
37,117.57307093774644,196.6321281006028,female,light,gain,2939.167033727862,0.32373964444871345,0.36340840671638763,0.3128519488348989,2.703087999941799
51,128.07697797225396,195.2082318598599,female,extra,gain,4036.7727653779566,0.3541014004049065,0.5122380583825009,0.13366054121259258,4.296226363480616
33,107.24484639724317,202.22182116505152,male,extra,loss,3160.446515799606,0.40359624887552215,0.33172888866629147,0.26467486245818633,4.357922922269247
42,118.89817519723033,190.89389313971466,male,light,loss,2416.283624040595,0.30238097433423217,0.4942237053233993,0.20339532034236857,1.9252855307355128
29,91.34853561130831,197.99596376972056,female,light,loss,2048.0254611223086,0.3618324525983283,0.3798546770541734,0.2583128703474983,1.6561415201660399
24,124.44598419495466,188.57653322392713,female,sedentary,gain,2455.102584410369,0.3012730321362387,0.45118235331750833,0.24754461454625298,2.0847639838740073
56,120.40195884212697,183.53239298546933,female,moderate,loss,2545.169350385742,0.3533734921416579,0.48550555133601625,0.16112095652232586,3.1420057884096946
34,95.64601418144002,178.58632079466852,male,extra,gain,4411.809975380888,0.3015139243568555,0.43626475873333914,0.2622213169098054,4.628560436795764
62,137.81318892760697,205.66486152452327,male,light,loss,2499.0404216781412,0.34619849064523234,0.39698800025050596,0.25681350910426165,2.4164642050655156
28,123.56701532531369,174.91157408940478,female,moderate,gain,3608.2040273384937,0.1858823728893385,0.5965400019846845,0.21757762512597695,2.2867141004729508
23,104.60988072870302,192.54045931355205,male,light,gain,3597.710499576782,0.32648292956219804,0.42402092033807803,0.24949615009972387,1.64338828285059
40,124.84191394244137,194.0964368848854,male,sedentary,loss,2149.8954393088093,0.46099741795447163,0.33720676989734844,0.20179581214818,1.7079993560583189
44,100.23346999338739,180.19312061447206,female,light,loss,1685.728040080454,0.44323711268420174,0.3561226502569709,0.2006402370588274,1.8418720532369464
63,102.3079353305466,199.0095053717811,male,extra,loss,2798.5910250239017,0.30562672577048094,0.4331500827703767,0.2612231914591423,3.2209895153174606
23,100.3115301976535,176.495210442144,female,light,loss,1768.4419685101677,0.3330563108720453,0.4415128457254164,0.2254308434025383,2.071406135199203
55,99.87847294930067,184.2031531681569,female,light,gain,2429.4174675018025,0.27335279068178675,0.5065509310977304,0.22009627822048283,1.9681251198020002
19,121.56419266301761,199.64690420806184,female,extra,gain,4038.275844272644,0.3148906008369883,0.37028093806491635,0.3148284610980954,4.558614338781278
39,116.41786824718122,176.9923847124134,female,sedentary,gain,2106.027938745361,0.25004769625674994,0.47380806042461276,0.2761442433186373,2.0936507757957026
37,126.22331828753865,198.16979918572048,male,extra,loss,4009.134477644784,0.4267526338064259,0.25991115913114204,0.313336207062432,4.404687193315146
42,72.70471184955659,201.15783285861124,female,light,gain,2063.1854357841667,0.2927022171178514,0.3867737310381434,0.3205240518440052,2.8974112449957725
32,109.12690903250531,200.73123779106874,female,sedentary,gain,2580.451734607609,0.32680151723474843,0.3866883285497129,0.2865101542155386,2.450561366322628
46,109.33892881115423,193.74376351996142,female,extra,gain,4280.279310355887,0.17019462814190658,0.5432159982929756,0.2865893735651178,3.967670157502008
25,115.78951433753281,181.61452715621496,male,moderate,gain,3646.3381617590694,0.25364663710614166,0.5361142521746837,0.21023911071917464,2.885731171793097
54,115.40157607873505,180.09768268624282,male,moderate,loss,2784.7661478523187,0.2803890035040213,0.515763436304848,0.20384756019113073,3.8346549814724002
50,118.42127942214108,184.96626430848875,male,moderate,loss,3358.7878918167016,0.3559793027255546,0.4590522057416353,0.18496849153281006,2.8354145197410903
39,116.33221999306507,159.34420909776662,male,extra,loss,3462.566053332232,0.38240135145599813,0.42964129313112365,0.18795735541287822,3.6211792834922982
64,108.11803739282944,190.23214059917063,female,sedentary,loss,1459.3871267033958,0.34271407847640856,0.39706954392941407,0.2602163775941774,1.6261429406044545
22,109.00680613470095,188.84877139977033,male,extra,gain,4102.614484259372,0.2933659126200906,0.4961589187450772,0.21047516863483218,5.0
56,114.20771204531508,190.75885507721492,male,light,gain,3199.155427547588,0.3408713472750925,0.4654508227645102,0.19367782996039723,1.883499876341903
35,122.56964981329115,187.59786114972243,male,extra,loss,4019.2943438559546,0.3660672248661067,0.2939677600071875,0.33996501512670585,4.378419326163783
55,116.27646845972752,191.76693683426498,female,moderate,loss,2335.0160842665855,0.3527913595947388,0.42564002597150474,0.22156861443375642,3.533139355880243
54,103.22222649439837,190.7926827724329,female,moderate,loss,1724.2757438155272,0.3074678393328324,0.47522242917501023,0.21730973149215743,1.8446706229702539
47,102.42810526031133,175.39916503208022,female,light,gain,2887.6291425150157,0.30691489282801626,0.4488842221193662,0.24420088505261758,1.2969228524420278
48,122.64843338878242,192.79954498434046,female,extra,loss,3917.2738229850684,0.28626456386417226,0.45564234359276967,0.2580930925430581,5.0
27,126.36089067848705,189.78911226113902,male,moderate,gain,4473.3795949769465,0.3141526677971024,0.44703334383911186,0.23881398836378576,3.479996085709272
32,131.06521354660956,172.7418527791517,male,extra,gain,4415.965345756272,0.3171113408778855,0.49139240666474837,0.1914962524573661,4.450262889331853
59,107.63610878998007,198.94825626460215,male,moderate,loss,2476.135563767421,0.42121123840869223,0.4407454003894328,0.13804336120187502,2.755197701443604
61,86.83474594539535,187.0170631181517,male,light,loss,1850.6508066782767,0.3213181193815252,0.5050221666614474,0.17365971395702734,2.0579104635476257
35,120.72467193161451,196.35630398331165,male,sedentary,loss,2084.790734894401,0.31372417773357325,0.49780390314270684,0.18847191912371997,2.4511750721221772
40,104.26552223131314,189.55710564372836,female,sedentary,loss,1959.731411165888,0.3201923941223817,0.467383260193424,0.21242434568419422,2.1983354001578514
50,113.44944460418037,172.19796578725453,male,moderate,loss,2918.4426908489445,0.4540581174073921,0.46034217700923596,0.08559970558337188,2.0819238360665326
33,117.22344830783551,192.50518739758397,female,moderate,loss,2649.958681070206,0.2923028608620108,0.5500510894333759,0.15764604970461327,2.2653995877698474
55,123.30474496033129,194.96407433523686,female,extra,gain,4148.995090486877,0.2827225886932694,0.41048934048700225,0.3067880708197283,3.9074053156884236
52,128.3979827076973,201.70544786583346,female,sedentary,loss,2072.0320678022267,0.43056650538941754,0.35625854730342366,0.21317494730715883,2.0661979531368657
51,132.54452340468106,199.18942701008487,male,extra,loss,3450.3096301948717,0.3564108726594875,0.47281035374401226,0.17077877359650018,4.0440367915420845
45,134.7897777796245,201.98316789537554,male,moderate,gain,3319.757846433777,0.2874937862136884,0.5205042933385025,0.19200192044780917,3.838109602003297
19,116.56069637907355,197.36346053614005,female,sedentary,gain,3044.999039202582,0.30184612498094926,0.44366208252117434,0.2544917924978764,1.9963350471749004
47,89.67035898147023,185.0835452305785,male,extra,gain,4100.589759159466,0.2724830084040612,0.302478089514457,0.4250389020814819,3.9061412605325625
30,105.85689296747745,185.31971988231513,male,moderate,loss,2276.895209221493,0.36022010545805416,0.4320157678083576,0.20776412673358824,2.773832437297037
58,136.12189129526985,199.88937881289266,male,extra,gain,4175.177264288668,0.21858859836311717,0.5626022790527561,0.21880912258412671,4.2259419133954506
33,117.23139336922215,186.11602528293636,male,extra,gain,4730.99600504376,0.3943828943246365,0.26420662224919844,0.34141048342616503,3.3960354458031685
22,147.67561915035233,195.29835950266727,female,moderate,loss,2825.869011395233,0.3104040917557824,0.4806308861516445,0.2089650220925731,2.5936954997300403
45,109.31521904223334,207.0934013842459,male,extra,loss,3570.832848716086,0.3405255923736836,0.4385284421809761,0.22094596544534031,4.027886180059882
56,149.69294553511128,183.82080101268207,male,extra,gain,5071.313034463284,0.285352021318243,0.417242211839136,0.297405766842621,3.081547672106722
62,114.97737422096512,197.28301410479955,male,sedentary,loss,1913.7378244863487,0.37123544403145436,0.4363556493292886,0.192408906639257,1.145155329436698
37,108.70370077597991,181.96963850114662,female,extra,loss,2702.8632605348344,0.30776879803890256,0.543607680174853,0.14862352178624447,4.006825194075173
41,104.32500190585885,195.86402810271818,female,light,loss,1872.609299172908,0.4013852522471495,0.4359309812564195,0.16268376649643104,1.4841807683386392
44,124.89780965530421,206.1369305711472,male,moderate,gain,4176.8530077105925,0.29479342675802683,0.5019942290880732,0.2032123441539,3.2717669777551386
47,93.80419070820065,203.38762658770403,male,extra,loss,2965.714738485238,0.3725021004969146,0.4473512356537295,0.18014666384935585,3.023067072073589
62,106.75366405124912,186.14898376319337,male,moderate,loss,2364.6843956255066,0.46038032595829537,0.252784394319848,0.28683527972185663,3.396906989811187
44,114.2112747675193,205.73733068333033,male,light,gain,3793.737372469087,0.30229080940341696,0.42306715357844804,0.27464203701813494,1.9676059164313122
43,81.1324481718693,187.75244918115158,female,moderate,gain,2456.9206110979467,0.25134884493501597,0.46343771623507457,0.28521343882990946,2.2414330711950474
24,113.53846185998165,212.88475007571338,female,light,gain,3037.4636890924066,0.3432516923093826,0.3191686762686974,0.3375796314219201,2.492703587871978
59,140.8074478583542,190.3242112859653,female,light,gain,2868.3894069186745,0.3067033909350194,0.47981322941288507,0.2134833796520955,1.9865679375408818
64,121.47932545734484,196.62830091692632,female,sedentary,loss,2049.40948163266,0.2931831161980799,0.5178812265032599,0.18893565729866021,1.0
55,105.12931518254003,196.32436789688717,female,light,loss,1945.1687321890652,0.3545715658715343,0.4905912253204825,0.15483720880798318,1.0608511014686295
22,107.83187041859765,179.06080207516774,female,sedentary,loss,1679.8278086353012,0.28011495038950734,0.3887554964343387,0.331129553176154,1.899040327748766
40,120.05718121708794,203.76266209170592,male,extra,loss,4220.79321784305,0.2960442792056779,0.5517466533648465,0.1522090674294756,3.3479882865286004
45,107.33879297621702,192.19544009624872,female,sedentary,loss,1809.0364951376048,0.3071474802963222,0.4898354062869693,0.20301711341670844,1.9785508693061011
51,122.02839698622913,184.44100902006062,female,sedentary,loss,1926.3051184479586,0.31635491670758986,0.5045336216044007,0.17911146168800943,3.0453316140300903
32,106.91537187224834,182.48706379312065,female,extra,loss,2706.5416069542625,0.35298035670865624,0.4430296797767007,0.20398996351464302,3.7558833372241773
49,99.63560971738517,183.97306739468425,male,moderate,gain,2675.7984037075435,0.2542567892016496,0.5217723273745395,0.22397088342381086,2.7732223327133254
43,132.7119314321451,189.23047985288494,female,moderate,loss,2524.9724043998094,0.3326079949799224,0.4567775545758246,0.2106144504442531,2.3131023500621875
48,125.63559651554623,179.32795820133816,female,extra,loss,3208.381383539439,0.3456187412166076,0.46419647049164403,0.1901847882917484,4.53755178881805
36,86.67355795853447,181.83615128259737,female,light,gain,2761.863425811043,0.3239015710814338,0.3840353597335845,0.2920630691849817,2.240714918984798
26,109.94712738693173,172.71843659677677,female,sedentary,loss,1837.887597288581,0.29813444027905284,0.5062960157560515,0.19556954396489562,2.683908995216852
46,130.64408769230465,181.90712184126585,male,moderate,gain,3501.6007931833633,0.29229896070463346,0.4039539440803255,0.3037470952150411,2.9697607003345614
56,112.507890401037,203.64376094197223,male,moderate,gain,3455.2724853634727,0.2998084200918412,0.46818608394680195,0.2320054959613569,3.143287421980488
21,106.29176092331787,202.0126604321065,male,light,loss,2434.800916042937,0.3191742866360391,0.44976531332147474,0.23106040004248612,1.5617557685319472
20,111.21183816677373,192.700603598909,female,moderate,gain,3890.2749041912857,0.21924892788404654,0.6377236157489626,0.14302745636699085,2.8059656018578103
46,116.66376111991141,211.06314331990396,male,moderate,loss,3089.751964769904,0.2755410349666728,0.5113619108373251,0.21309705419600206,3.0022046982777186
28,112.30546447767387,202.14839212937798,male,moderate,gain,4063.1127205035696,0.29522902406724194,0.46271783304338177,0.2420531428893763,3.2056668441289187
50,113.75984984710188,194.3470549931403,male,extra,gain,4334.406225371734,0.2929389458429287,0.5223477213015272,0.18471333285554417,4.164913571551248
55,112.75090330348804,195.43504280757645,male,moderate,loss,3003.549604680096,0.27408007111242877,0.5788186530491535,0.1471012758384178,2.633178930462184
28,100.3957238385303,190.88792037425222,male,moderate,loss,2886.42173105702,0.36272451097506736,0.49314365767139656,0.14413183135353602,3.035824940839902
44,99.62260652274156,177.4064250813105,female,extra,gain,3259.691996284627,0.2782942910516062,0.5089070227429726,0.21279868620542114,3.571062618925346
